# Rocketfuel topology converted to ndnSIM format
# Nodes: 1200, Links: 860
# Bandwidth: 10Gbps, Delay: 2ms

router

# node	comment	yPos	xPos
Node908	Node1081	10Gbps	1	2ms	100
Node909	Node1066	10Gbps	1	2ms	100
Node911	Node1004	10Gbps	1	2ms	100
Node911	Node1031	10Gbps	1	2ms	100
Node911	Node1071	10Gbps	1	2ms	100
Node911	Node1083	10Gbps	1	2ms	100
Node912	Node954	10Gbps	1	2ms	100
Node912	Node955	10Gbps	1	2ms	100
Node912	Node956	10Gbps	1	2ms	100
Node912	Node1038	10Gbps	1	2ms	100
Node912	Node1039	10Gbps	1	2ms	100
Node912	Node1040	10Gbps	1	2ms	100
Node912	Node1041	10Gbps	1	2ms	100
Node913	Node974	10Gbps	1	2ms	100
Node913	Node979	10Gbps	1	2ms	100
Node914	Node1023	10Gbps	1	2ms	100
Node914	Node1025	10Gbps	1	2ms	100
Node914	Node1044	10Gbps	1	2ms	100
Node914	Node1048	10Gbps	1	2ms	100
Node914	Node1054	10Gbps	1	2ms	100
Node914	Node1064	10Gbps	1	2ms	100
Node915	Node1023	10Gbps	1	2ms	100
Node915	Node1044	10Gbps	1	2ms	100
Node915	Node1047	10Gbps	1	2ms	100
Node915	Node1048	10Gbps	1	2ms	100
Node915	Node1054	10Gbps	1	2ms	100
Node916	Node1008	10Gbps	1	2ms	100
Node916	Node1036	10Gbps	1	2ms	100
Node916	Node1049	10Gbps	1	2ms	100
Node916	Node1050	10Gbps	1	2ms	100
Node916	Node1051	10Gbps	1	2ms	100
Node916	Node1052	10Gbps	1	2ms	100
Node917	Node941	10Gbps	1	2ms	100
Node917	Node942	10Gbps	1	2ms	100
Node917	Node943	10Gbps	1	2ms	100
Node917	Node944	10Gbps	1	2ms	100
Node917	Node945	10Gbps	1	2ms	100
Node917	Node1029	10Gbps	1	2ms	100
Node917	Node1035	10Gbps	1	2ms	100
Node917	Node1036	10Gbps	1	2ms	100
Node917	Node1049	10Gbps	1	2ms	100
Node918	Node936	10Gbps	1	2ms	100
Node918	Node979	10Gbps	1	2ms	100
Node918	Node994	10Gbps	1	2ms	100
Node918	Node995	10Gbps	1	2ms	100
Node919	Node981	10Gbps	1	2ms	100
Node919	Node1020	10Gbps	1	2ms	100
Node919	Node1028	10Gbps	1	2ms	100
Node919	Node1052	10Gbps	1	2ms	100
Node920	Node922	10Gbps	1	2ms	100
Node920	Node980	10Gbps	1	2ms	100
Node920	Node982	10Gbps	1	2ms	100
Node920	Node1019	10Gbps	1	2ms	100
Node920	Node1020	10Gbps	1	2ms	100
Node920	Node1021	10Gbps	1	2ms	100
Node920	Node1022	10Gbps	1	2ms	100
Node920	Node1050	10Gbps	1	2ms	100
Node920	Node1051	10Gbps	1	2ms	100
Node920	Node1052	10Gbps	1	2ms	100
Node921	Node990	10Gbps	1	2ms	100
Node921	Node991	10Gbps	1	2ms	100
Node921	Node1028	10Gbps	1	2ms	100
Node921	Node1052	10Gbps	1	2ms	100
Node921	Node1066	10Gbps	1	2ms	100
Node922	Node1028	10Gbps	1	2ms	100
Node922	Node1052	10Gbps	1	2ms	100
Node922	Node1066	10Gbps	1	2ms	100
Node923	Node1051	10Gbps	1	2ms	100
Node923	Node1052	10Gbps	1	2ms	100
Node923	Node1071	10Gbps	1	2ms	100
Node924	Node982	10Gbps	1	2ms	100
Node924	Node983	10Gbps	1	2ms	100
Node924	Node1027	10Gbps	1	2ms	100
Node924	Node1028	10Gbps	1	2ms	100
Node924	Node1052	10Gbps	1	2ms	100
Node924	Node1066	10Gbps	1	2ms	100
Node925	Node931	10Gbps	1	2ms	100
Node925	Node968	10Gbps	1	2ms	100
Node925	Node986	10Gbps	1	2ms	100
Node925	Node998	10Gbps	1	2ms	100
Node926	Node931	10Gbps	1	2ms	100
Node926	Node968	10Gbps	1	2ms	100
Node926	Node986	10Gbps	1	2ms	100
Node926	Node997	10Gbps	1	2ms	100
Node926	Node998	10Gbps	1	2ms	100
Node927	Node936	10Gbps	1	2ms	100
Node927	Node937	10Gbps	1	2ms	100
Node928	Node988	10Gbps	1	2ms	100
Node928	Node992	10Gbps	1	2ms	100
Node929	Node988	10Gbps	1	2ms	100
Node929	Node992	10Gbps	1	2ms	100
Node930	Node935	10Gbps	1	2ms	100
Node930	Node948	10Gbps	1	2ms	100
Node930	Node975	10Gbps	1	2ms	100
Node930	Node978	10Gbps	1	2ms	100
Node930	Node989	10Gbps	1	2ms	100
Node930	Node990	10Gbps	1	2ms	100
Node930	Node1000	10Gbps	1	2ms	100
Node930	Node1028	10Gbps	1	2ms	100
Node930	Node1029	10Gbps	1	2ms	100
Node930	Node1037	10Gbps	1	2ms	100
Node930	Node1041	10Gbps	1	2ms	100
Node931	Node974	10Gbps	1	2ms	100
Node931	Node992	10Gbps	1	2ms	100
Node931	Node999	10Gbps	1	2ms	100
Node932	Node971	10Gbps	1	2ms	100
Node932	Node972	10Gbps	1	2ms	100
Node932	Node973	10Gbps	1	2ms	100
Node933	Node971	10Gbps	1	2ms	100
Node933	Node973	10Gbps	1	2ms	100
Node934	Node993	10Gbps	1	2ms	100
Node934	Node1010	10Gbps	1	2ms	100
Node934	Node1027	10Gbps	1	2ms	100
Node935	Node960	10Gbps	1	2ms	100
Node935	Node978	10Gbps	1	2ms	100
Node935	Node1009	10Gbps	1	2ms	100
Node935	Node1010	10Gbps	1	2ms	100
Node935	Node1027	10Gbps	1	2ms	100
Node935	Node1028	10Gbps	1	2ms	100
Node935	Node1030	10Gbps	1	2ms	100
Node935	Node1031	10Gbps	1	2ms	100
Node935	Node1032	10Gbps	1	2ms	100
Node936	Node985	10Gbps	1	2ms	100
Node936	Node986	10Gbps	1	2ms	100
Node936	Node995	10Gbps	1	2ms	100
Node936	Node1005	10Gbps	1	2ms	100
Node937	Node986	10Gbps	1	2ms	100
Node937	Node994	10Gbps	1	2ms	100
Node937	Node995	10Gbps	1	2ms	100
Node937	Node1005	10Gbps	1	2ms	100
Node938	Node996	10Gbps	1	2ms	100
Node938	Node1005	10Gbps	1	2ms	100
Node939	Node941	10Gbps	1	2ms	100
Node939	Node942	10Gbps	1	2ms	100
Node939	Node943	10Gbps	1	2ms	100
Node939	Node944	10Gbps	1	2ms	100
Node939	Node945	10Gbps	1	2ms	100
Node939	Node954	10Gbps	1	2ms	100
Node939	Node955	10Gbps	1	2ms	100
Node939	Node994	10Gbps	1	2ms	100
Node939	Node998	10Gbps	1	2ms	100
Node940	Node956	10Gbps	1	2ms	100
Node940	Node994	10Gbps	1	2ms	100
Node940	Node995	10Gbps	1	2ms	100
Node940	Node997	10Gbps	1	2ms	100
Node940	Node998	10Gbps	1	2ms	100
Node941	Node950	10Gbps	1	2ms	100
Node941	Node1028	10Gbps	1	2ms	100
Node941	Node1034	10Gbps	1	2ms	100
Node941	Node1040	10Gbps	1	2ms	100
Node941	Node1081	10Gbps	1	2ms	100
Node941	Node1087	10Gbps	1	2ms	100
Node942	Node950	10Gbps	1	2ms	100
Node942	Node1027	10Gbps	1	2ms	100
Node942	Node1028	10Gbps	1	2ms	100
Node942	Node1034	10Gbps	1	2ms	100
Node942	Node1040	10Gbps	1	2ms	100
Node942	Node1081	10Gbps	1	2ms	100
Node942	Node1086	10Gbps	1	2ms	100
Node942	Node1087	10Gbps	1	2ms	100
Node943	Node950	10Gbps	1	2ms	100
Node943	Node1000	10Gbps	1	2ms	100
Node943	Node1028	10Gbps	1	2ms	100
Node943	Node1034	10Gbps	1	2ms	100
Node943	Node1040	10Gbps	1	2ms	100
Node943	Node1087	10Gbps	1	2ms	100
Node944	Node950	10Gbps	1	2ms	100
Node944	Node1000	10Gbps	1	2ms	100
Node944	Node1001	10Gbps	1	2ms	100
Node944	Node1002	10Gbps	1	2ms	100
Node944	Node1028	10Gbps	1	2ms	100
Node944	Node1034	10Gbps	1	2ms	100
Node944	Node1040	10Gbps	1	2ms	100
Node944	Node1087	10Gbps	1	2ms	100
Node945	Node950	10Gbps	1	2ms	100
Node945	Node1028	10Gbps	1	2ms	100
Node945	Node1034	10Gbps	1	2ms	100
Node945	Node1040	10Gbps	1	2ms	100
Node945	Node1081	10Gbps	1	2ms	100
Node945	Node1087	10Gbps	1	2ms	100
Node946	Node978	10Gbps	1	2ms	100
Node946	Node1026	10Gbps	1	2ms	100
Node946	Node1035	10Gbps	1	2ms	100
Node947	Node1004	10Gbps	1	2ms	100
Node947	Node1036	10Gbps	1	2ms	100
Node948	Node977	10Gbps	1	2ms	100
Node948	Node978	10Gbps	1	2ms	100
Node949	Node988	10Gbps	1	2ms	100
Node949	Node1005	10Gbps	1	2ms	100
Node950	Node966	10Gbps	1	2ms	100
Node950	Node993	10Gbps	1	2ms	100
Node950	Node1006	10Gbps	1	2ms	100
Node950	Node1068	10Gbps	1	2ms	100
Node950	Node1073	10Gbps	1	2ms	100
Node951	Node1015	10Gbps	1	2ms	100
Node952	Node1007	10Gbps	1	2ms	100
Node952	Node1024	10Gbps	1	2ms	100
Node952	Node1025	10Gbps	1	2ms	100
Node952	Node1047	10Gbps	1	2ms	100
Node952	Node1048	10Gbps	1	2ms	100
Node953	Node966	10Gbps	1	2ms	100
Node953	Node967	10Gbps	1	2ms	100
Node953	Node1007	10Gbps	1	2ms	100
Node953	Node1016	10Gbps	1	2ms	100
Node953	Node1023	10Gbps	1	2ms	100
Node954	Node958	10Gbps	1	2ms	100
Node954	Node1033	10Gbps	1	2ms	100
Node954	Node1060	10Gbps	1	2ms	100
Node954	Node1069	10Gbps	1	2ms	100
Node954	Node1072	10Gbps	1	2ms	100
Node954	Node1075	10Gbps	1	2ms	100
Node954	Node1090	10Gbps	1	2ms	100
Node954	Node1091	10Gbps	1	2ms	100
Node955	Node958	10Gbps	1	2ms	100
Node955	Node1062	10Gbps	1	2ms	100
Node955	Node1069	10Gbps	1	2ms	100
Node955	Node1072	10Gbps	1	2ms	100
Node955	Node1075	10Gbps	1	2ms	100
Node955	Node1090	10Gbps	1	2ms	100
Node955	Node1091	10Gbps	1	2ms	100
Node956	Node958	10Gbps	1	2ms	100
Node956	Node1038	10Gbps	1	2ms	100
Node956	Node1067	10Gbps	1	2ms	100
Node956	Node1069	10Gbps	1	2ms	100
Node956	Node1072	10Gbps	1	2ms	100
Node956	Node1075	10Gbps	1	2ms	100
Node956	Node1079	10Gbps	1	2ms	100
Node956	Node1085	10Gbps	1	2ms	100
Node956	Node1089	10Gbps	1	2ms	100
Node956	Node1090	10Gbps	1	2ms	100
Node956	Node1091	10Gbps	1	2ms	100
Node957	Node1042	10Gbps	1	2ms	100
Node958	Node977	10Gbps	1	2ms	100
Node958	Node978	10Gbps	1	2ms	100
Node959	Node1019	10Gbps	1	2ms	100
Node959	Node1020	10Gbps	1	2ms	100
Node959	Node1021	10Gbps	1	2ms	100
Node959	Node1027	10Gbps	1	2ms	100
Node960	Node961	10Gbps	1	2ms	100
Node960	Node1020	10Gbps	1	2ms	100
Node960	Node1027	10Gbps	1	2ms	100
Node961	Node970	10Gbps	1	2ms	100
Node961	Node982	10Gbps	1	2ms	100
Node961	Node1020	10Gbps	1	2ms	100
Node961	Node1022	10Gbps	1	2ms	100
Node961	Node1027	10Gbps	1	2ms	100
Node961	Node1028	10Gbps	1	2ms	100
Node962	Node1011	10Gbps	1	2ms	100
Node963	Node970	10Gbps	1	2ms	100
Node963	Node1029	10Gbps	1	2ms	100
Node963	Node1040	10Gbps	1	2ms	100
Node963	Node1063	10Gbps	1	2ms	100
Node963	Node1076	10Gbps	1	2ms	100
Node964	Node970	10Gbps	1	2ms	100
Node964	Node1040	10Gbps	1	2ms	100
Node964	Node1044	10Gbps	1	2ms	100
Node964	Node1063	10Gbps	1	2ms	100
Node964	Node1077	10Gbps	1	2ms	100
Node965	Node970	10Gbps	1	2ms	100
Node965	Node1038	10Gbps	1	2ms	100
Node965	Node1039	10Gbps	1	2ms	100
Node965	Node1040	10Gbps	1	2ms	100
Node965	Node1041	10Gbps	1	2ms	100
Node965	Node1050	10Gbps	1	2ms	100
Node965	Node1051	10Gbps	1	2ms	100
Node965	Node1052	10Gbps	1	2ms	100
Node965	Node1063	10Gbps	1	2ms	100
Node965	Node1076	10Gbps	1	2ms	100
Node966	Node969	10Gbps	1	2ms	100
Node966	Node971	10Gbps	1	2ms	100
Node966	Node973	10Gbps	1	2ms	100
Node966	Node1048	10Gbps	1	2ms	100
Node966	Node1063	10Gbps	1	2ms	100
Node967	Node969	10Gbps	1	2ms	100
Node967	Node971	10Gbps	1	2ms	100
Node968	Node1017	10Gbps	1	2ms	100
Node969	Node970	10Gbps	1	2ms	100
Node969	Node1015	10Gbps	1	2ms	100
Node969	Node1018	10Gbps	1	2ms	100
Node969	Node1020	10Gbps	1	2ms	100
Node969	Node1021	10Gbps	1	2ms	100
Node969	Node1022	10Gbps	1	2ms	100
Node970	Node971	10Gbps	1	2ms	100
Node970	Node981	10Gbps	1	2ms	100
Node970	Node1021	10Gbps	1	2ms	100
Node970	Node1025	10Gbps	1	2ms	100
Node970	Node1046	10Gbps	1	2ms	100
Node971	Node972	10Gbps	1	2ms	100
Node971	Node973	10Gbps	1	2ms	100
Node971	Node1011	10Gbps	1	2ms	100
Node972	Node973	10Gbps	1	2ms	100
Node972	Node1016	10Gbps	1	2ms	100
Node973	Node973	10Gbps	1	2ms	100
Node973	Node1011	10Gbps	1	2ms	100
Node973	Node1022	10Gbps	1	2ms	100
Node973	Node1045	10Gbps	1	2ms	100
Node975	Node1023	10Gbps	1	2ms	100
Node975	Node1025	10Gbps	1	2ms	100
Node975	Node1047	10Gbps	1	2ms	100
Node975	Node1048	10Gbps	1	2ms	100
Node976	Node1023	10Gbps	1	2ms	100
Node976	Node1025	10Gbps	1	2ms	100
Node976	Node1064	10Gbps	1	2ms	100
Node977	Node983	10Gbps	1	2ms	100
Node977	Node984	10Gbps	1	2ms	100
Node977	Node1000	10Gbps	1	2ms	100
Node977	Node1038	10Gbps	1	2ms	100
Node977	Node1039	10Gbps	1	2ms	100
Node977	Node1040	10Gbps	1	2ms	100
Node977	Node1041	10Gbps	1	2ms	100
Node977	Node1049	10Gbps	1	2ms	100
Node977	Node1051	10Gbps	1	2ms	100
Node977	Node1065	10Gbps	1	2ms	100
Node978	Node981	10Gbps	1	2ms	100
Node978	Node1000	10Gbps	1	2ms	100
Node978	Node1041	10Gbps	1	2ms	100
Node978	Node1049	10Gbps	1	2ms	100
Node978	Node1065	10Gbps	1	2ms	100
Node978	Node1067	10Gbps	1	2ms	100
Node980	Node983	10Gbps	1	2ms	100
Node980	Node1020	10Gbps	1	2ms	100
Node980	Node1046	10Gbps	1	2ms	100
Node981	Node982	10Gbps	1	2ms	100
Node981	Node983	10Gbps	1	2ms	100
Node981	Node984	10Gbps	1	2ms	100
Node981	Node991	10Gbps	1	2ms	100
Node981	Node1022	10Gbps	1	2ms	100
Node981	Node1045	10Gbps	1	2ms	100
Node981	Node1046	10Gbps	1	2ms	100
Node982	Node990	10Gbps	1	2ms	100
Node982	Node991	10Gbps	1	2ms	100
Node982	Node1000	10Gbps	1	2ms	100
Node982	Node1048	10Gbps	1	2ms	100
Node982	Node1051	10Gbps	1	2ms	100
Node983	Node989	10Gbps	1	2ms	100
Node983	Node1000	10Gbps	1	2ms	100
Node983	Node1001	10Gbps	1	2ms	100
Node983	Node1002	10Gbps	1	2ms	100
Node983	Node1051	10Gbps	1	2ms	100
Node983	Node1071	10Gbps	1	2ms	100
Node984	Node989	10Gbps	1	2ms	100
Node984	Node1000	10Gbps	1	2ms	100
Node984	Node1027	10Gbps	1	2ms	100
Node984	Node1028	10Gbps	1	2ms	100
Node984	Node1071	10Gbps	1	2ms	100
Node985	Node992	10Gbps	1	2ms	100
Node986	Node992	10Gbps	1	2ms	100
Node986	Node1017	10Gbps	1	2ms	100
Node987	Node994	10Gbps	1	2ms	100
Node987	Node995	10Gbps	1	2ms	100
Node989	Node1029	10Gbps	1	2ms	100
Node989	Node1053	10Gbps	1	2ms	100
Node989	Node1054	10Gbps	1	2ms	100
Node989	Node1055	10Gbps	1	2ms	100
Node990	Node993	10Gbps	1	2ms	100
Node990	Node1023	10Gbps	1	2ms	100
Node990	Node1047	10Gbps	1	2ms	100
Node990	Node1048	10Gbps	1	2ms	100
Node990	Node1055	10Gbps	1	2ms	100
Node991	Node1028	10Gbps	1	2ms	100
Node991	Node1029	10Gbps	1	2ms	100
Node991	Node1051	10Gbps	1	2ms	100
Node991	Node1055	10Gbps	1	2ms	100
Node991	Node1063	10Gbps	1	2ms	100
Node997	Node1000	10Gbps	1	2ms	100
Node997	Node1001	10Gbps	1	2ms	100
Node997	Node1002	10Gbps	1	2ms	100
Node997	Node1038	10Gbps	1	2ms	100
Node997	Node1039	10Gbps	1	2ms	100
Node997	Node1040	10Gbps	1	2ms	100
Node997	Node1041	10Gbps	1	2ms	100
Node998	Node1001	10Gbps	1	2ms	100
Node998	Node1041	10Gbps	1	2ms	100
Node1000	Node1034	10Gbps	1	2ms	100
Node1000	Node1059	10Gbps	1	2ms	100
Node1000	Node1067	10Gbps	1	2ms	100
Node1001	Node1034	10Gbps	1	2ms	100
Node1001	Node1059	10Gbps	1	2ms	100
Node1001	Node1067	10Gbps	1	2ms	100
Node1002	Node1034	10Gbps	1	2ms	100
Node1002	Node1058	10Gbps	1	2ms	100
Node1002	Node1059	10Gbps	1	2ms	100
Node1002	Node1067	10Gbps	1	2ms	100
Node1002	Node1087	10Gbps	1	2ms	100
Node1003	Node1036	10Gbps	1	2ms	100
Node1003	Node1054	10Gbps	1	2ms	100
Node1004	Node1054	10Gbps	1	2ms	100
Node1004	Node1055	10Gbps	1	2ms	100
Node1006	Node1037	10Gbps	1	2ms	100
Node1006	Node1061	10Gbps	1	2ms	100
Node1006	Node1062	10Gbps	1	2ms	100
Node1006	Node1082	10Gbps	1	2ms	100
Node1007	Node1023	10Gbps	1	2ms	100
Node1008	Node1039	10Gbps	1	2ms	100
Node1008	Node1069	10Gbps	1	2ms	100
Node1008	Node1075	10Gbps	1	2ms	100
Node1008	Node1089	10Gbps	1	2ms	100
Node1008	Node1090	10Gbps	1	2ms	100
Node1008	Node1091	10Gbps	1	2ms	100
Node1008	Node1093	10Gbps	1	2ms	100
Node1009	Node1022	10Gbps	1	2ms	100
Node1010	Node1019	10Gbps	1	2ms	100
Node1010	Node1020	10Gbps	1	2ms	100
Node1010	Node1021	10Gbps	1	2ms	100
Node1010	Node1022	10Gbps	1	2ms	100
Node1012	Node1046	10Gbps	1	2ms	100
Node1012	Node1070	10Gbps	1	2ms	100
Node1013	Node1043	10Gbps	1	2ms	100
Node1013	Node1044	10Gbps	1	2ms	100
Node1013	Node1046	10Gbps	1	2ms	100
Node1013	Node1063	10Gbps	1	2ms	100
Node1013	Node1070	10Gbps	1	2ms	100
Node1014	Node1045	10Gbps	1	2ms	100
Node1014	Node1046	10Gbps	1	2ms	100
Node1014	Node1070	10Gbps	1	2ms	100
Node1015	Node1044	10Gbps	1	2ms	100
Node1015	Node1059	10Gbps	1	2ms	100
Node1015	Node1076	10Gbps	1	2ms	100
Node1015	Node1077	10Gbps	1	2ms	100
Node1020	Node1045	10Gbps	1	2ms	100
Node1021	Node1022	10Gbps	1	2ms	100
Node1021	Node1045	10Gbps	1	2ms	100
Node1021	Node1046	10Gbps	1	2ms	100
Node1022	Node1045	10Gbps	1	2ms	100
Node1023	Node1024	10Gbps	1	2ms	100
Node1023	Node1029	10Gbps	1	2ms	100
Node1023	Node1047	10Gbps	1	2ms	100
Node1023	Node1063	10Gbps	1	2ms	100
Node1023	Node1078	10Gbps	1	2ms	100
Node1024	Node1029	10Gbps	1	2ms	100
Node1024	Node1047	10Gbps	1	2ms	100
Node1024	Node1048	10Gbps	1	2ms	100
Node1025	Node1028	10Gbps	1	2ms	100
Node1025	Node1029	10Gbps	1	2ms	100
Node1025	Node1047	10Gbps	1	2ms	100
Node1025	Node1064	10Gbps	1	2ms	100
Node1026	Node1075	10Gbps	1	2ms	100
Node1027	Node1029	10Gbps	1	2ms	100
Node1028	Node1029	10Gbps	1	2ms	100
Node1028	Node1039	10Gbps	1	2ms	100
Node1028	Node1059	10Gbps	1	2ms	100
Node1028	Node1066	10Gbps	1	2ms	100
Node1029	Node1032	10Gbps	1	2ms	100
Node1029	Node1055	10Gbps	1	2ms	100
Node1029	Node1092	10Gbps	1	2ms	100
Node1030	Node1061	10Gbps	1	2ms	100
Node1031	Node1054	10Gbps	1	2ms	100
Node1031	Node1088	10Gbps	1	2ms	100
Node1033	Node1079	10Gbps	1	2ms	100
Node1034	Node1059	10Gbps	1	2ms	100
Node1034	Node1079	10Gbps	1	2ms	100
Node1034	Node1080	10Gbps	1	2ms	100
Node1034	Node1081	10Gbps	1	2ms	100
Node1037	Node1058	10Gbps	1	2ms	100
Node1037	Node1084	10Gbps	1	2ms	100
Node1038	Node1089	10Gbps	1	2ms	100
Node1038	Node1091	10Gbps	1	2ms	100
Node1039	Node1075	10Gbps	1	2ms	100
Node1039	Node1085	10Gbps	1	2ms	100
Node1039	Node1090	10Gbps	1	2ms	100
Node1039	Node1091	10Gbps	1	2ms	100
Node1040	Node1085	10Gbps	1	2ms	100
Node1040	Node1089	10Gbps	1	2ms	100
Node1040	Node1090	10Gbps	1	2ms	100
Node1040	Node1091	10Gbps	1	2ms	100
Node1041	Node1059	10Gbps	1	2ms	100
Node1041	Node1085	10Gbps	1	2ms	100
Node1041	Node1090	10Gbps	1	2ms	100
Node1041	Node1091	10Gbps	1	2ms	100
Node1042	Node1061	10Gbps	1	2ms	100
Node1042	Node1088	10Gbps	1	2ms	100
Node1044	Node1048	10Gbps	1	2ms	100
Node1044	Node1076	10Gbps	1	2ms	100
Node1047	Node1063	10Gbps	1	2ms	100
Node1047	Node1078	10Gbps	1	2ms	100
Node1048	Node1063	10Gbps	1	2ms	100
Node1048	Node1064	10Gbps	1	2ms	100
Node1048	Node1078	10Gbps	1	2ms	100
Node1051	Node1071	10Gbps	1	2ms	100
Node1053	Node1082	10Gbps	1	2ms	100
Node1053	Node1083	10Gbps	1	2ms	100
Node1053	Node1084	10Gbps	1	2ms	100
Node1054	Node1071	10Gbps	1	2ms	100
Node1054	Node1083	10Gbps	1	2ms	100
Node1055	Node1083	10Gbps	1	2ms	100
Node1056	Node1087	10Gbps	1	2ms	100
Node1057	Node1067	10Gbps	1	2ms	100
Node1058	Node1087	10Gbps	1	2ms	100
Node1059	Node1087	10Gbps	1	2ms	100
Node1060	Node1067	10Gbps	1	2ms	100
Node1060	Node1068	10Gbps	1	2ms	100
Node1060	Node1087	10Gbps	1	2ms	100
Node1061	Node1087	10Gbps	1	2ms	100
Node1062	Node1069	10Gbps	1	2ms	100
Node1063	Node1077	10Gbps	1	2ms	100
Node1067	Node1072	10Gbps	1	2ms	100
Node1067	Node1079	10Gbps	1	2ms	100
Node1067	Node1080	10Gbps	1	2ms	100
Node1067	Node1081	10Gbps	1	2ms	100
Node1067	Node1086	10Gbps	1	2ms	100
Node1068	Node1084	10Gbps	1	2ms	100
Node1068	Node1088	10Gbps	1	2ms	100
Node1069	Node1075	10Gbps	1	2ms	100
Node1070	Node1077	10Gbps	1	2ms	100
Node1071	Node1071	10Gbps	1	2ms	100
Node1072	Node1079	10Gbps	1	2ms	100
Node1072	Node1080	10Gbps	1	2ms	100
Node1072	Node1081	10Gbps	1	2ms	100
Node1072	Node1087	10Gbps	1	2ms	100
Node1073	Node1084	10Gbps	1	2ms	100
Node1073	Node1088	10Gbps	1	2ms	100
Node1074	Node1084	10Gbps	1	2ms	100
Node1074	Node1088	10Gbps	1	2ms	100
Node1082	Node1088	10Gbps	1	2ms	100
Node1083	Node1088	10Gbps	1	2ms	100
