# Rocketfuel topology converted to ndnSIM format
# Nodes: 700, Links: 2279
# Bandwidth: 10Gbps, Delay: 2ms

router

# node	comment	yPos	xPos
Node70	Node602	10Gbps	1	2ms	100
Node70	Node669	10Gbps	1	2ms	100
Node70	Node679	10Gbps	1	2ms	100
Node70	Node689	10Gbps	1	2ms	100
Node71	Node74	10Gbps	1	2ms	100
Node71	Node178	10Gbps	1	2ms	100
Node71	Node185	10Gbps	1	2ms	100
Node71	Node188	10Gbps	1	2ms	100
Node71	Node191	10Gbps	1	2ms	100
Node71	Node206	10Gbps	1	2ms	100
Node71	Node207	10Gbps	1	2ms	100
Node71	Node210	10Gbps	1	2ms	100
Node71	Node253	10Gbps	1	2ms	100
Node71	Node282	10Gbps	1	2ms	100
Node71	Node295	10Gbps	1	2ms	100
Node71	Node302	10Gbps	1	2ms	100
Node71	Node312	10Gbps	1	2ms	100
Node71	Node319	10Gbps	1	2ms	100
Node71	Node327	10Gbps	1	2ms	100
Node71	Node332	10Gbps	1	2ms	100
Node71	Node363	10Gbps	1	2ms	100
Node71	Node373	10Gbps	1	2ms	100
Node71	Node382	10Gbps	1	2ms	100
Node71	Node391	10Gbps	1	2ms	100
Node71	Node399	10Gbps	1	2ms	100
Node71	Node417	10Gbps	1	2ms	100
Node71	Node430	10Gbps	1	2ms	100
Node71	Node484	10Gbps	1	2ms	100
Node71	Node574	10Gbps	1	2ms	100
Node71	Node602	10Gbps	1	2ms	100
Node71	Node669	10Gbps	1	2ms	100
Node71	Node679	10Gbps	1	2ms	100
Node71	Node689	10Gbps	1	2ms	100
Node72	Node74	10Gbps	1	2ms	100
Node72	Node154	10Gbps	1	2ms	100
Node72	Node183	10Gbps	1	2ms	100
Node72	Node185	10Gbps	1	2ms	100
Node72	Node188	10Gbps	1	2ms	100
Node72	Node191	10Gbps	1	2ms	100
Node72	Node195	10Gbps	1	2ms	100
Node72	Node201	10Gbps	1	2ms	100
Node72	Node205	10Gbps	1	2ms	100
Node72	Node206	10Gbps	1	2ms	100
Node72	Node207	10Gbps	1	2ms	100
Node72	Node210	10Gbps	1	2ms	100
Node72	Node253	10Gbps	1	2ms	100
Node72	Node282	10Gbps	1	2ms	100
Node72	Node295	10Gbps	1	2ms	100
Node72	Node302	10Gbps	1	2ms	100
Node72	Node312	10Gbps	1	2ms	100
Node72	Node319	10Gbps	1	2ms	100
Node72	Node327	10Gbps	1	2ms	100
Node72	Node332	10Gbps	1	2ms	100
Node72	Node363	10Gbps	1	2ms	100
Node72	Node373	10Gbps	1	2ms	100
Node72	Node382	10Gbps	1	2ms	100
Node72	Node391	10Gbps	1	2ms	100
Node72	Node399	10Gbps	1	2ms	100
Node72	Node417	10Gbps	1	2ms	100
Node72	Node430	10Gbps	1	2ms	100
Node72	Node484	10Gbps	1	2ms	100
Node72	Node574	10Gbps	1	2ms	100
Node72	Node602	10Gbps	1	2ms	100
Node72	Node622	10Gbps	1	2ms	100
Node72	Node649	10Gbps	1	2ms	100
Node72	Node669	10Gbps	1	2ms	100
Node72	Node679	10Gbps	1	2ms	100
Node72	Node689	10Gbps	1	2ms	100
Node73	Node158	10Gbps	1	2ms	100
Node73	Node522	10Gbps	1	2ms	100
Node73	Node579	10Gbps	1	2ms	100
Node74	Node93	10Gbps	1	2ms	100
Node74	Node94	10Gbps	1	2ms	100
Node75	Node135	10Gbps	1	2ms	100
Node75	Node136	10Gbps	1	2ms	100
Node75	Node137	10Gbps	1	2ms	100
Node75	Node143	10Gbps	1	2ms	100
Node75	Node284	10Gbps	1	2ms	100
Node75	Node642	10Gbps	1	2ms	100
Node75	Node657	10Gbps	1	2ms	100
Node76	Node77	10Gbps	1	2ms	100
Node76	Node136	10Gbps	1	2ms	100
Node76	Node143	10Gbps	1	2ms	100
Node76	Node284	10Gbps	1	2ms	100
Node76	Node680	10Gbps	1	2ms	100
Node77	Node86	10Gbps	1	2ms	100
Node77	Node98	10Gbps	1	2ms	100
Node77	Node136	10Gbps	1	2ms	100
Node77	Node138	10Gbps	1	2ms	100
Node77	Node143	10Gbps	1	2ms	100
Node77	Node144	10Gbps	1	2ms	100
Node77	Node284	10Gbps	1	2ms	100
Node77	Node422	10Gbps	1	2ms	100
Node77	Node605	10Gbps	1	2ms	100
Node77	Node642	10Gbps	1	2ms	100
Node77	Node657	10Gbps	1	2ms	100
Node77	Node680	10Gbps	1	2ms	100
Node78	Node127	10Gbps	1	2ms	100
Node79	Node86	10Gbps	1	2ms	100
Node79	Node145	10Gbps	1	2ms	100
Node79	Node156	10Gbps	1	2ms	100
Node79	Node179	10Gbps	1	2ms	100
Node79	Node192	10Gbps	1	2ms	100
Node79	Node258	10Gbps	1	2ms	100
Node79	Node306	10Gbps	1	2ms	100
Node79	Node320	10Gbps	1	2ms	100
Node79	Node421	10Gbps	1	2ms	100
Node79	Node658	10Gbps	1	2ms	100
Node79	Node659	10Gbps	1	2ms	100
Node79	Node661	10Gbps	1	2ms	100
Node79	Node681	10Gbps	1	2ms	100
Node80	Node86	10Gbps	1	2ms	100
Node80	Node156	10Gbps	1	2ms	100
Node80	Node160	10Gbps	1	2ms	100
Node80	Node179	10Gbps	1	2ms	100
Node80	Node193	10Gbps	1	2ms	100
Node80	Node258	10Gbps	1	2ms	100
Node80	Node306	10Gbps	1	2ms	100
Node80	Node661	10Gbps	1	2ms	100
Node80	Node681	10Gbps	1	2ms	100
Node81	Node86	10Gbps	1	2ms	100
Node81	Node154	10Gbps	1	2ms	100
Node81	Node155	10Gbps	1	2ms	100
Node81	Node156	10Gbps	1	2ms	100
Node81	Node157	10Gbps	1	2ms	100
Node81	Node166	10Gbps	1	2ms	100
Node81	Node167	10Gbps	1	2ms	100
Node81	Node168	10Gbps	1	2ms	100
Node81	Node179	10Gbps	1	2ms	100
Node81	Node192	10Gbps	1	2ms	100
Node81	Node258	10Gbps	1	2ms	100
Node81	Node306	10Gbps	1	2ms	100
Node81	Node422	10Gbps	1	2ms	100
Node81	Node661	10Gbps	1	2ms	100
Node81	Node681	10Gbps	1	2ms	100
Node81	Node697	10Gbps	1	2ms	100
Node82	Node85	10Gbps	1	2ms	100
Node82	Node87	10Gbps	1	2ms	100
Node82	Node89	10Gbps	1	2ms	100
Node82	Node164	10Gbps	1	2ms	100
Node82	Node179	10Gbps	1	2ms	100
Node82	Node231	10Gbps	1	2ms	100
Node82	Node261	10Gbps	1	2ms	100
Node82	Node288	10Gbps	1	2ms	100
Node82	Node307	10Gbps	1	2ms	100
Node82	Node321	10Gbps	1	2ms	100
Node82	Node337	10Gbps	1	2ms	100
Node82	Node374	10Gbps	1	2ms	100
Node82	Node400	10Gbps	1	2ms	100
Node82	Node432	10Gbps	1	2ms	100
Node82	Node441	10Gbps	1	2ms	100
Node82	Node454	10Gbps	1	2ms	100
Node82	Node462	10Gbps	1	2ms	100
Node82	Node472	10Gbps	1	2ms	100
Node82	Node478	10Gbps	1	2ms	100
Node82	Node485	10Gbps	1	2ms	100
Node82	Node583	10Gbps	1	2ms	100
Node82	Node607	10Gbps	1	2ms	100
Node82	Node627	10Gbps	1	2ms	100
Node82	Node644	10Gbps	1	2ms	100
Node82	Node662	10Gbps	1	2ms	100
Node82	Node682	10Gbps	1	2ms	100
Node83	Node85	10Gbps	1	2ms	100
Node83	Node87	10Gbps	1	2ms	100
Node83	Node231	10Gbps	1	2ms	100
Node83	Node261	10Gbps	1	2ms	100
Node83	Node288	10Gbps	1	2ms	100
Node83	Node307	10Gbps	1	2ms	100
Node83	Node321	10Gbps	1	2ms	100
Node83	Node337	10Gbps	1	2ms	100
Node83	Node374	10Gbps	1	2ms	100
Node83	Node432	10Gbps	1	2ms	100
Node83	Node441	10Gbps	1	2ms	100
Node83	Node454	10Gbps	1	2ms	100
Node83	Node462	10Gbps	1	2ms	100
Node83	Node472	10Gbps	1	2ms	100
Node83	Node478	10Gbps	1	2ms	100
Node83	Node485	10Gbps	1	2ms	100
Node83	Node583	10Gbps	1	2ms	100
Node83	Node627	10Gbps	1	2ms	100
Node83	Node644	10Gbps	1	2ms	100
Node83	Node662	10Gbps	1	2ms	100
Node83	Node682	10Gbps	1	2ms	100
Node84	Node133	10Gbps	1	2ms	100
Node84	Node289	10Gbps	1	2ms	100
Node85	Node86	10Gbps	1	2ms	100
Node85	Node131	10Gbps	1	2ms	100
Node85	Node134	10Gbps	1	2ms	100
Node85	Node136	10Gbps	1	2ms	100
Node85	Node137	10Gbps	1	2ms	100
Node85	Node138	10Gbps	1	2ms	100
Node85	Node290	10Gbps	1	2ms	100
Node86	Node87	10Gbps	1	2ms	100
Node86	Node97	10Gbps	1	2ms	100
Node86	Node137	10Gbps	1	2ms	100
Node86	Node141	10Gbps	1	2ms	100
Node86	Node162	10Gbps	1	2ms	100
Node86	Node232	10Gbps	1	2ms	100
Node86	Node262	10Gbps	1	2ms	100
Node86	Node422	10Gbps	1	2ms	100
Node86	Node584	10Gbps	1	2ms	100
Node86	Node608	10Gbps	1	2ms	100
Node86	Node628	10Gbps	1	2ms	100
Node86	Node646	10Gbps	1	2ms	100
Node86	Node658	10Gbps	1	2ms	100
Node86	Node659	10Gbps	1	2ms	100
Node87	Node88	10Gbps	1	2ms	100
Node87	Node89	10Gbps	1	2ms	100
Node87	Node127	10Gbps	1	2ms	100
Node88	Node89	10Gbps	1	2ms	100
Node88	Node132	10Gbps	1	2ms	100
Node89	Node89	10Gbps	1	2ms	100
Node89	Node127	10Gbps	1	2ms	100
Node89	Node138	10Gbps	1	2ms	100
Node89	Node161	10Gbps	1	2ms	100
Node90	Node263	10Gbps	1	2ms	100
Node91	Node139	10Gbps	1	2ms	100
Node91	Node141	10Gbps	1	2ms	100
Node91	Node163	10Gbps	1	2ms	100
Node91	Node164	10Gbps	1	2ms	100
Node91	Node291	10Gbps	1	2ms	100
Node91	Node308	10Gbps	1	2ms	100
Node91	Node322	10Gbps	1	2ms	100
Node91	Node339	10Gbps	1	2ms	100
Node91	Node366	10Gbps	1	2ms	100
Node91	Node376	10Gbps	1	2ms	100
Node91	Node384	10Gbps	1	2ms	100
Node91	Node402	10Gbps	1	2ms	100
Node91	Node424	10Gbps	1	2ms	100
Node91	Node425	10Gbps	1	2ms	100
Node91	Node434	10Gbps	1	2ms	100
Node91	Node464	10Gbps	1	2ms	100
Node91	Node502	10Gbps	1	2ms	100
Node91	Node509	10Gbps	1	2ms	100
Node91	Node588	10Gbps	1	2ms	100
Node91	Node609	10Gbps	1	2ms	100
Node91	Node629	10Gbps	1	2ms	100
Node92	Node139	10Gbps	1	2ms	100
Node92	Node141	10Gbps	1	2ms	100
Node92	Node180	10Gbps	1	2ms	100
Node93	Node99	10Gbps	1	2ms	100
Node93	Node100	10Gbps	1	2ms	100
Node93	Node116	10Gbps	1	2ms	100
Node93	Node154	10Gbps	1	2ms	100
Node93	Node155	10Gbps	1	2ms	100
Node93	Node156	10Gbps	1	2ms	100
Node93	Node157	10Gbps	1	2ms	100
Node93	Node165	10Gbps	1	2ms	100
Node93	Node167	10Gbps	1	2ms	100
Node93	Node181	10Gbps	1	2ms	100
Node93	Node233	10Gbps	1	2ms	100
Node93	Node265	10Gbps	1	2ms	100
Node93	Node309	10Gbps	1	2ms	100
Node93	Node323	10Gbps	1	2ms	100
Node93	Node340	10Gbps	1	2ms	100
Node93	Node352	10Gbps	1	2ms	100
Node93	Node368	10Gbps	1	2ms	100
Node93	Node403	10Gbps	1	2ms	100
Node93	Node475	10Gbps	1	2ms	100
Node93	Node510	10Gbps	1	2ms	100
Node93	Node566	10Gbps	1	2ms	100
Node93	Node589	10Gbps	1	2ms	100
Node93	Node611	10Gbps	1	2ms	100
Node93	Node630	10Gbps	1	2ms	100
Node93	Node648	10Gbps	1	2ms	100
Node93	Node664	10Gbps	1	2ms	100
Node93	Node687	10Gbps	1	2ms	100
Node94	Node97	10Gbps	1	2ms	100
Node94	Node116	10Gbps	1	2ms	100
Node94	Node157	10Gbps	1	2ms	100
Node94	Node165	10Gbps	1	2ms	100
Node94	Node181	10Gbps	1	2ms	100
Node94	Node183	10Gbps	1	2ms	100
Node94	Node233	10Gbps	1	2ms	100
Node94	Node265	10Gbps	1	2ms	100
Node94	Node292	10Gbps	1	2ms	100
Node94	Node298	10Gbps	1	2ms	100
Node94	Node302	10Gbps	1	2ms	100
Node94	Node309	10Gbps	1	2ms	100
Node94	Node323	10Gbps	1	2ms	100
Node94	Node340	10Gbps	1	2ms	100
Node94	Node352	10Gbps	1	2ms	100
Node94	Node368	10Gbps	1	2ms	100
Node94	Node382	10Gbps	1	2ms	100
Node94	Node386	10Gbps	1	2ms	100
Node94	Node403	10Gbps	1	2ms	100
Node94	Node425	10Gbps	1	2ms	100
Node94	Node458	10Gbps	1	2ms	100
Node94	Node475	10Gbps	1	2ms	100
Node94	Node503	10Gbps	1	2ms	100
Node94	Node510	10Gbps	1	2ms	100
Node94	Node566	10Gbps	1	2ms	100
Node94	Node574	10Gbps	1	2ms	100
Node94	Node589	10Gbps	1	2ms	100
Node94	Node602	10Gbps	1	2ms	100
Node94	Node611	10Gbps	1	2ms	100
Node94	Node630	10Gbps	1	2ms	100
Node94	Node648	10Gbps	1	2ms	100
Node94	Node664	10Gbps	1	2ms	100
Node96	Node99	10Gbps	1	2ms	100
Node96	Node136	10Gbps	1	2ms	100
Node96	Node162	10Gbps	1	2ms	100
Node96	Node215	10Gbps	1	2ms	100
Node96	Node235	10Gbps	1	2ms	100
Node96	Node268	10Gbps	1	2ms	100
Node96	Node293	10Gbps	1	2ms	100
Node96	Node310	10Gbps	1	2ms	100
Node96	Node341	10Gbps	1	2ms	100
Node96	Node406	10Gbps	1	2ms	100
Node96	Node511	10Gbps	1	2ms	100
Node96	Node631	10Gbps	1	2ms	100
Node97	Node98	10Gbps	1	2ms	100
Node97	Node99	10Gbps	1	2ms	100
Node97	Node100	10Gbps	1	2ms	100
Node97	Node107	10Gbps	1	2ms	100
Node97	Node138	10Gbps	1	2ms	100
Node97	Node161	10Gbps	1	2ms	100
Node97	Node162	10Gbps	1	2ms	100
Node97	Node215	10Gbps	1	2ms	100
Node97	Node235	10Gbps	1	2ms	100
Node97	Node266	10Gbps	1	2ms	100
Node97	Node293	10Gbps	1	2ms	100
Node97	Node310	10Gbps	1	2ms	100
Node97	Node324	10Gbps	1	2ms	100
Node97	Node341	10Gbps	1	2ms	100
Node97	Node406	10Gbps	1	2ms	100
Node97	Node511	10Gbps	1	2ms	100
Node97	Node512	10Gbps	1	2ms	100
Node97	Node513	10Gbps	1	2ms	100
Node97	Node514	10Gbps	1	2ms	100
Node97	Node515	10Gbps	1	2ms	100
Node97	Node631	10Gbps	1	2ms	100
Node98	Node106	10Gbps	1	2ms	100
Node98	Node107	10Gbps	1	2ms	100
Node98	Node116	10Gbps	1	2ms	100
Node98	Node164	10Gbps	1	2ms	100
Node98	Node167	10Gbps	1	2ms	100
Node98	Node266	10Gbps	1	2ms	100
Node98	Node269	10Gbps	1	2ms	100
Node98	Node294	10Gbps	1	2ms	100
Node98	Node325	10Gbps	1	2ms	100
Node98	Node353	10Gbps	1	2ms	100
Node98	Node394	10Gbps	1	2ms	100
Node98	Node425	10Gbps	1	2ms	100
Node98	Node466	10Gbps	1	2ms	100
Node98	Node476	10Gbps	1	2ms	100
Node98	Node479	10Gbps	1	2ms	100
Node98	Node486	10Gbps	1	2ms	100
Node98	Node497	10Gbps	1	2ms	100
Node98	Node503	10Gbps	1	2ms	100
Node98	Node516	10Gbps	1	2ms	100
Node98	Node525	10Gbps	1	2ms	100
Node98	Node532	10Gbps	1	2ms	100
Node98	Node533	10Gbps	1	2ms	100
Node98	Node542	10Gbps	1	2ms	100
Node98	Node548	10Gbps	1	2ms	100
Node98	Node567	10Gbps	1	2ms	100
Node98	Node592	10Gbps	1	2ms	100
Node98	Node612	10Gbps	1	2ms	100
Node98	Node633	10Gbps	1	2ms	100
Node98	Node667	10Gbps	1	2ms	100
Node98	Node684	10Gbps	1	2ms	100
Node99	Node105	10Gbps	1	2ms	100
Node99	Node116	10Gbps	1	2ms	100
Node99	Node117	10Gbps	1	2ms	100
Node99	Node118	10Gbps	1	2ms	100
Node99	Node167	10Gbps	1	2ms	100
Node99	Node187	10Gbps	1	2ms	100
Node99	Node269	10Gbps	1	2ms	100
Node99	Node294	10Gbps	1	2ms	100
Node99	Node325	10Gbps	1	2ms	100
Node99	Node353	10Gbps	1	2ms	100
Node99	Node394	10Gbps	1	2ms	100
Node99	Node447	10Gbps	1	2ms	100
Node99	Node466	10Gbps	1	2ms	100
Node99	Node476	10Gbps	1	2ms	100
Node99	Node479	10Gbps	1	2ms	100
Node99	Node486	10Gbps	1	2ms	100
Node99	Node497	10Gbps	1	2ms	100
Node99	Node503	10Gbps	1	2ms	100
Node99	Node516	10Gbps	1	2ms	100
Node99	Node525	10Gbps	1	2ms	100
Node99	Node532	10Gbps	1	2ms	100
Node99	Node536	10Gbps	1	2ms	100
Node99	Node542	10Gbps	1	2ms	100
Node99	Node548	10Gbps	1	2ms	100
Node99	Node567	10Gbps	1	2ms	100
Node99	Node592	10Gbps	1	2ms	100
Node99	Node612	10Gbps	1	2ms	100
Node99	Node633	10Gbps	1	2ms	100
Node99	Node667	10Gbps	1	2ms	100
Node99	Node684	10Gbps	1	2ms	100
Node100	Node105	10Gbps	1	2ms	100
Node100	Node116	10Gbps	1	2ms	100
Node100	Node143	10Gbps	1	2ms	100
Node100	Node144	10Gbps	1	2ms	100
Node100	Node187	10Gbps	1	2ms	100
Node100	Node532	10Gbps	1	2ms	100
Node100	Node536	10Gbps	1	2ms	100
Node100	Node542	10Gbps	1	2ms	100
Node100	Node548	10Gbps	1	2ms	100
Node101	Node108	10Gbps	1	2ms	100
Node102	Node108	10Gbps	1	2ms	100
Node102	Node133	10Gbps	1	2ms	100
Node103	Node110	10Gbps	1	2ms	100
Node103	Node111	10Gbps	1	2ms	100
Node104	Node241	10Gbps	1	2ms	100
Node104	Node272	10Gbps	1	2ms	100
Node105	Node145	10Gbps	1	2ms	100
Node105	Node169	10Gbps	1	2ms	100
Node105	Node170	10Gbps	1	2ms	100
Node105	Node171	10Gbps	1	2ms	100
Node105	Node214	10Gbps	1	2ms	100
Node105	Node273	10Gbps	1	2ms	100
Node105	Node296	10Gbps	1	2ms	100
Node105	Node328	10Gbps	1	2ms	100
Node105	Node342	10Gbps	1	2ms	100
Node105	Node356	10Gbps	1	2ms	100
Node105	Node369	10Gbps	1	2ms	100
Node105	Node425	10Gbps	1	2ms	100
Node105	Node436	10Gbps	1	2ms	100
Node105	Node449	10Gbps	1	2ms	100
Node105	Node459	10Gbps	1	2ms	100
Node105	Node468	10Gbps	1	2ms	100
Node105	Node481	10Gbps	1	2ms	100
Node105	Node488	10Gbps	1	2ms	100
Node105	Node498	10Gbps	1	2ms	100
Node105	Node505	10Gbps	1	2ms	100
Node105	Node527	10Gbps	1	2ms	100
Node105	Node537	10Gbps	1	2ms	100
Node105	Node554	10Gbps	1	2ms	100
Node105	Node559	10Gbps	1	2ms	100
Node105	Node594	10Gbps	1	2ms	100
Node105	Node614	10Gbps	1	2ms	100
Node105	Node636	10Gbps	1	2ms	100
Node105	Node652	10Gbps	1	2ms	100
Node105	Node670	10Gbps	1	2ms	100
Node106	Node109	10Gbps	1	2ms	100
Node106	Node139	10Gbps	1	2ms	100
Node106	Node163	10Gbps	1	2ms	100
Node106	Node164	10Gbps	1	2ms	100
Node106	Node171	10Gbps	1	2ms	100
Node106	Node214	10Gbps	1	2ms	100
Node106	Node273	10Gbps	1	2ms	100
Node106	Node296	10Gbps	1	2ms	100
Node106	Node328	10Gbps	1	2ms	100
Node106	Node342	10Gbps	1	2ms	100
Node106	Node356	10Gbps	1	2ms	100
Node106	Node369	10Gbps	1	2ms	100
Node106	Node425	10Gbps	1	2ms	100
Node106	Node436	10Gbps	1	2ms	100
Node106	Node449	10Gbps	1	2ms	100
Node106	Node459	10Gbps	1	2ms	100
Node106	Node464	10Gbps	1	2ms	100
Node106	Node468	10Gbps	1	2ms	100
Node106	Node481	10Gbps	1	2ms	100
Node106	Node488	10Gbps	1	2ms	100
Node106	Node498	10Gbps	1	2ms	100
Node106	Node505	10Gbps	1	2ms	100
Node106	Node527	10Gbps	1	2ms	100
Node106	Node537	10Gbps	1	2ms	100
Node106	Node554	10Gbps	1	2ms	100
Node106	Node559	10Gbps	1	2ms	100
Node106	Node594	10Gbps	1	2ms	100
Node106	Node614	10Gbps	1	2ms	100
Node106	Node636	10Gbps	1	2ms	100
Node106	Node652	10Gbps	1	2ms	100
Node106	Node670	10Gbps	1	2ms	100
Node107	Node144	10Gbps	1	2ms	100
Node107	Node145	10Gbps	1	2ms	100
Node107	Node167	10Gbps	1	2ms	100
Node107	Node171	10Gbps	1	2ms	100
Node107	Node179	10Gbps	1	2ms	100
Node107	Node214	10Gbps	1	2ms	100
Node107	Node273	10Gbps	1	2ms	100
Node107	Node294	10Gbps	1	2ms	100
Node107	Node356	10Gbps	1	2ms	100
Node107	Node366	10Gbps	1	2ms	100
Node107	Node425	10Gbps	1	2ms	100
Node107	Node436	10Gbps	1	2ms	100
Node107	Node449	10Gbps	1	2ms	100
Node107	Node459	10Gbps	1	2ms	100
Node107	Node468	10Gbps	1	2ms	100
Node107	Node476	10Gbps	1	2ms	100
Node107	Node481	10Gbps	1	2ms	100
Node107	Node488	10Gbps	1	2ms	100
Node107	Node498	10Gbps	1	2ms	100
Node107	Node505	10Gbps	1	2ms	100
Node107	Node527	10Gbps	1	2ms	100
Node107	Node532	10Gbps	1	2ms	100
Node107	Node537	10Gbps	1	2ms	100
Node107	Node554	10Gbps	1	2ms	100
Node107	Node559	10Gbps	1	2ms	100
Node107	Node670	10Gbps	1	2ms	100
Node109	Node217	10Gbps	1	2ms	100
Node109	Node242	10Gbps	1	2ms	100
Node109	Node314	10Gbps	1	2ms	100
Node109	Node329	10Gbps	1	2ms	100
Node109	Node409	10Gbps	1	2ms	100
Node109	Node518	10Gbps	1	2ms	100
Node109	Node596	10Gbps	1	2ms	100
Node109	Node615	10Gbps	1	2ms	100
Node109	Node637	10Gbps	1	2ms	100
Node109	Node654	10Gbps	1	2ms	100
Node109	Node673	10Gbps	1	2ms	100
Node110	Node245	10Gbps	1	2ms	100
Node110	Node276	10Gbps	1	2ms	100
Node110	Node411	10Gbps	1	2ms	100
Node113	Node116	10Gbps	1	2ms	100
Node113	Node117	10Gbps	1	2ms	100
Node113	Node118	10Gbps	1	2ms	100
Node113	Node154	10Gbps	1	2ms	100
Node113	Node155	10Gbps	1	2ms	100
Node113	Node156	10Gbps	1	2ms	100
Node113	Node157	10Gbps	1	2ms	100
Node114	Node117	10Gbps	1	2ms	100
Node114	Node157	10Gbps	1	2ms	100
Node116	Node150	10Gbps	1	2ms	100
Node116	Node175	10Gbps	1	2ms	100
Node116	Node183	10Gbps	1	2ms	100
Node116	Node246	10Gbps	1	2ms	100
Node116	Node278	10Gbps	1	2ms	100
Node116	Node298	10Gbps	1	2ms	100
Node116	Node343	10Gbps	1	2ms	100
Node116	Node359	10Gbps	1	2ms	100
Node116	Node360	10Gbps	1	2ms	100
Node116	Node371	10Gbps	1	2ms	100
Node116	Node386	10Gbps	1	2ms	100
Node116	Node388	10Gbps	1	2ms	100
Node116	Node395	10Gbps	1	2ms	100
Node116	Node427	10Gbps	1	2ms	100
Node116	Node499	10Gbps	1	2ms	100
Node116	Node519	10Gbps	1	2ms	100
Node117	Node150	10Gbps	1	2ms	100
Node117	Node175	10Gbps	1	2ms	100
Node117	Node183	10Gbps	1	2ms	100
Node117	Node230	10Gbps	1	2ms	100
Node117	Node246	10Gbps	1	2ms	100
Node117	Node278	10Gbps	1	2ms	100
Node117	Node298	10Gbps	1	2ms	100
Node117	Node343	10Gbps	1	2ms	100
Node117	Node359	10Gbps	1	2ms	100
Node117	Node386	10Gbps	1	2ms	100
Node117	Node395	10Gbps	1	2ms	100
Node117	Node427	10Gbps	1	2ms	100
Node117	Node499	10Gbps	1	2ms	100
Node117	Node519	10Gbps	1	2ms	100
Node118	Node150	10Gbps	1	2ms	100
Node118	Node174	10Gbps	1	2ms	100
Node118	Node175	10Gbps	1	2ms	100
Node118	Node183	10Gbps	1	2ms	100
Node118	Node203	10Gbps	1	2ms	100
Node118	Node278	10Gbps	1	2ms	100
Node118	Node298	10Gbps	1	2ms	100
Node118	Node343	10Gbps	1	2ms	100
Node118	Node386	10Gbps	1	2ms	100
Node118	Node395	10Gbps	1	2ms	100
Node118	Node427	10Gbps	1	2ms	100
Node118	Node499	10Gbps	1	2ms	100
Node118	Node519	10Gbps	1	2ms	100
Node119	Node152	10Gbps	1	2ms	100
Node119	Node170	10Gbps	1	2ms	100
Node119	Node248	10Gbps	1	2ms	100
Node119	Node280	10Gbps	1	2ms	100
Node119	Node300	10Gbps	1	2ms	100
Node119	Node330	10Gbps	1	2ms	100
Node119	Node344	10Gbps	1	2ms	100
Node119	Node597	10Gbps	1	2ms	100
Node119	Node655	10Gbps	1	2ms	100
Node120	Node170	10Gbps	1	2ms	100
Node120	Node171	10Gbps	1	2ms	100
Node120	Node248	10Gbps	1	2ms	100
Node120	Node280	10Gbps	1	2ms	100
Node120	Node300	10Gbps	1	2ms	100
Node120	Node330	10Gbps	1	2ms	100
Node120	Node344	10Gbps	1	2ms	100
Node120	Node413	10Gbps	1	2ms	100
Node120	Node520	10Gbps	1	2ms	100
Node120	Node571	10Gbps	1	2ms	100
Node120	Node597	10Gbps	1	2ms	100
Node120	Node618	10Gbps	1	2ms	100
Node120	Node655	10Gbps	1	2ms	100
Node121	Node414	10Gbps	1	2ms	100
Node122	Node153	10Gbps	1	2ms	100
Node122	Node177	10Gbps	1	2ms	100
Node122	Node178	10Gbps	1	2ms	100
Node122	Node198	10Gbps	1	2ms	100
Node122	Node281	10Gbps	1	2ms	100
Node122	Node301	10Gbps	1	2ms	100
Node122	Node318	10Gbps	1	2ms	100
Node122	Node331	10Gbps	1	2ms	100
Node122	Node345	10Gbps	1	2ms	100
Node122	Node361	10Gbps	1	2ms	100
Node122	Node381	10Gbps	1	2ms	100
Node122	Node389	10Gbps	1	2ms	100
Node122	Node500	10Gbps	1	2ms	100
Node122	Node506	10Gbps	1	2ms	100
Node122	Node531	10Gbps	1	2ms	100
Node122	Node543	10Gbps	1	2ms	100
Node122	Node547	10Gbps	1	2ms	100
Node122	Node552	10Gbps	1	2ms	100
Node122	Node555	10Gbps	1	2ms	100
Node122	Node558	10Gbps	1	2ms	100
Node122	Node601	10Gbps	1	2ms	100
Node122	Node620	10Gbps	1	2ms	100
Node122	Node640	10Gbps	1	2ms	100
Node122	Node656	10Gbps	1	2ms	100
Node122	Node677	10Gbps	1	2ms	100
Node122	Node694	10Gbps	1	2ms	100
Node123	Node139	10Gbps	1	2ms	100
Node123	Node251	10Gbps	1	2ms	100
Node123	Node252	10Gbps	1	2ms	100
Node123	Node416	10Gbps	1	2ms	100
Node124	Node155	10Gbps	1	2ms	100
Node124	Node185	10Gbps	1	2ms	100
Node124	Node191	10Gbps	1	2ms	100
Node124	Node205	10Gbps	1	2ms	100
Node124	Node206	10Gbps	1	2ms	100
Node124	Node207	10Gbps	1	2ms	100
Node124	Node209	10Gbps	1	2ms	100
Node124	Node211	10Gbps	1	2ms	100
Node124	Node253	10Gbps	1	2ms	100
Node124	Node282	10Gbps	1	2ms	100
Node124	Node295	10Gbps	1	2ms	100
Node124	Node302	10Gbps	1	2ms	100
Node124	Node312	10Gbps	1	2ms	100
Node124	Node319	10Gbps	1	2ms	100
Node124	Node363	10Gbps	1	2ms	100
Node124	Node373	10Gbps	1	2ms	100
Node124	Node382	10Gbps	1	2ms	100
Node124	Node417	10Gbps	1	2ms	100
Node124	Node438	10Gbps	1	2ms	100
